Date,High,Low,Open,Close,Volume,Adj Close
2019-06-07,132.25,128.25999450683594,129.19000244140625,131.39999389648438,33885600.0,130.51976013183594
2019-06-10,134.0800018310547,132.0,132.39999389648438,132.60000610351562,26477100.0,131.71173095703125
2019-06-11,134.24000549316406,131.27999877929688,133.8800048828125,132.10000610351562,23913700.0,131.215087890625
2019-06-12,131.97000122070312,130.7100067138672,131.39999389648438,131.49000549316406,17084700.0,130.6091766357422
2019-06-13,133.0,131.55999755859375,131.97999572753906,132.32000732421875,17200800.0,131.43360900878906
2019-06-14,133.7899932861328,131.63999938964844,132.25999450683594,132.4499969482422,17821700.0,131.562744140625
2019-06-17,133.72999572753906,132.52999877929688,132.6300048828125,132.85000610351562,14517800.0,131.96006774902344
2019-06-18,135.24000549316406,133.57000732421875,134.19000244140625,135.16000366210938,25934500.0,134.25457763671875
2019-06-19,135.92999267578125,133.80999755859375,135.0,135.69000244140625,23744400.0,134.78102111816406
2019-06-20,137.66000366210938,135.72000122070312,137.4499969482422,136.9499969482422,33042600.0,136.03257751464844
2019-06-21,137.72999572753906,136.4600067138672,136.5800018310547,136.97000122070312,36727900.0,136.05245971679688
2019-06-24,138.39999389648438,137.0,137.0,137.77999877929688,20628800.0,136.85702514648438
2019-06-25,137.58999633789062,132.72999572753906,137.25,133.42999267578125,33327400.0,132.53616333007812
2019-06-26,135.74000549316406,133.60000610351562,134.35000610351562,133.92999267578125,23657700.0,133.03282165527344
2019-06-27,134.7100067138672,133.50999450683594,134.13999938964844,134.14999389648438,16557500.0,133.2513427734375
2019-06-28,134.60000610351562,133.16000366210938,134.57000732421875,133.9600067138672,30043000.0,133.0626220703125
2019-07-01,136.6999969482422,134.97000122070312,136.6300048828125,135.67999267578125,22654200.0,134.77110290527344
2019-07-02,136.58999633789062,135.33999633789062,136.1199951171875,136.5800018310547,15237800.0,135.6650848388672
2019-07-03,137.74000549316406,136.2899932861328,136.8000030517578,137.4600067138672,13629300.0,136.5391845703125
2019-07-05,137.3300018310547,135.72000122070312,135.94000244140625,137.05999755859375,18141100.0,136.141845703125
2019-07-08,137.10000610351562,135.3699951171875,136.39999389648438,136.9600067138672,16779700.0,136.0425262451172
2019-07-09,136.97000122070312,135.8000030517578,136.0,136.4600067138672,19953100.0,135.54588317871094
2019-07-10,138.5800018310547,137.02000427246094,137.1300048828125,137.85000610351562,24204400.0,136.9265594482422
2019-07-11,139.22000122070312,137.8699951171875,138.1999969482422,138.39999389648438,22327900.0,137.47286987304688
2019-07-12,139.1300048828125,138.00999450683594,138.85000610351562,138.89999389648438,18936800.0,137.9695281982422
2019-07-15,139.5399932861328,138.4600067138672,139.44000244140625,138.89999389648438,16647800.0,137.9695281982422
2019-07-16,139.0500030517578,136.52000427246094,138.9600067138672,137.0800018310547,22726100.0,136.16172790527344
2019-07-17,137.92999267578125,136.22000122070312,137.6999969482422,136.27000427246094,20211000.0,135.35716247558594
2019-07-18,136.6199951171875,134.6699981689453,135.5500030517578,136.4199981689453,30808700.0,135.50613403320312
2019-07-19,140.6699981689453,136.4499969482422,140.22000122070312,136.6199951171875,48992400.0,135.70480346679688
2019-07-22,139.19000244140625,137.3300018310547,137.41000366210938,138.42999267578125,25074900.0,137.50267028808594
2019-07-23,139.99000549316406,138.02999877929688,139.75999450683594,139.2899932861328,18034600.0,138.35690307617188
2019-07-24,140.74000549316406,138.85000610351562,138.89999389648438,140.72000122070312,20738300.0,139.77734375
2019-07-25,140.61000061035156,139.32000732421875,140.42999267578125,140.19000244140625,18356900.0,139.25088500976562
2019-07-26,141.67999267578125,140.3000030517578,140.3699951171875,141.33999633789062,19037600.0,140.3931884765625
2019-07-29,141.50999450683594,139.3699951171875,141.5,141.02999877929688,16605900.0,140.08526611328125
2019-07-30,141.22000122070312,139.8000030517578,140.13999938964844,140.35000610351562,16846500.0,139.40982055664062
2019-07-31,140.49000549316406,135.0800018310547,140.3300018310547,136.27000427246094,38598800.0,135.35716247558594
